Date,Close
6/14/2017 16:00:00,80.84
6/15/2017 16:00:00,80.7
6/16/2017 16:00:00,81.45
6/19/2017 16:00:00,81.88
6/20/2017 16:00:00,82.51
6/21/2017 16:00:00,82.21
6/22/2017 16:00:00,82.25
6/23/2017 16:00:00,82.22
6/26/2017 16:00:00,82.96
6/27/2017 16:00:00,83.08
6/28/2017 16:00:00,83.97
6/29/2017 16:00:00,83.63
6/30/2017 16:00:00,84.24
7/3/2017 16:00:00,85.1
7/5/2017 16:00:00,84.89
7/6/2017 16:00:00,83.74
7/7/2017 16:00:00,84.33
7/10/2017 16:00:00,84.3
7/11/2017 16:00:00,84.16
7/12/2017 16:00:00,84.82
7/13/2017 16:00:00,85.37
7/14/2017 16:00:00,85.28
7/17/2017 16:00:00,85.22
7/18/2017 16:00:00,85.52
7/19/2017 16:00:00,85.93
7/20/2017 16:00:00,85.35
7/21/2017 16:00:00,85.59
7/24/2017 16:00:00,85
7/25/2017 16:00:00,85.41
7/26/2017 16:00:00,85.3
7/27/2017 16:00:00,83.85
7/28/2017 16:00:00,84.8
7/31/2017 16:00:00,85.23
8/1/2017 16:00:00,85.24
8/2/2017 16:00:00,85.3
8/3/2017 16:00:00,85.54
8/4/2017 16:00:00,85.97
8/7/2017 16:00:00,85.85
8/8/2017 16:00:00,85.94
8/9/2017 16:00:00,85.69
8/10/2017 16:00:00,84.56
8/11/2017 16:00:00,84.29
8/14/2017 16:00:00,85.47
8/15/2017 16:00:00,86.79
8/16/2017 16:00:00,87.39
8/17/2017 16:00:00,86.09
8/18/2017 16:00:00,85.38
8/21/2017 16:00:00,85.3
8/22/2017 16:00:00,85.3
8/23/2017 16:00:00,85.28
8/24/2017 16:00:00,85.36
8/25/2017 16:00:00,85.47
8/28/2017 16:00:00,85.41
8/29/2017 16:00:00,85.42
8/30/2017 16:00:00,85.69
8/31/2017 16:00:00,86.1
9/1/2017 16:00:00,86.14
9/5/2017 16:00:00,85.31
9/6/2017 16:00:00,85.23
9/7/2017 16:00:00,84.41
9/8/2017 16:00:00,84.25
9/11/2017 16:00:00,85.69
9/12/2017 16:00:00,86.55
9/13/2017 16:00:00,86.64
9/14/2017 16:00:00,86.19
9/15/2017 16:00:00,86.99
9/18/2017 16:00:00,87.87
9/19/2017 16:00:00,89
9/20/2017 16:00:00,88.43
9/21/2017 16:00:00,88.42
9/22/2017 16:00:00,88.4
9/25/2017 16:00:00,88.21
9/26/2017 16:00:00,88.69
9/27/2017 16:00:00,89.49
9/28/2017 16:00:00,90.14
9/29/2017 16:00:00,90.46
10/2/2017 16:00:00,90.54
10/3/2017 16:00:00,91.43
10/4/2017 16:00:00,91.01
10/5/2017 16:00:00,91.16
10/6/2017 16:00:00,91.55
10/9/2017 16:00:00,91.69
10/10/2017 16:00:00,91.89
10/11/2017 16:00:00,91.96
10/12/2017 16:00:00,91.61
10/13/2017 16:00:00,92.86
10/16/2017 16:00:00,91.96
10/17/2017 16:00:00,91.69
10/18/2017 16:00:00,92.08
10/19/2017 16:00:00,91.9
10/20/2017 16:00:00,92.09
10/23/2017 16:00:00,92.38
10/24/2017 16:00:00,93.86
10/25/2017 16:00:00,93.53
10/26/2017 16:00:00,95.69
10/27/2017 16:00:00,95.79
10/30/2017 16:00:00,95.07
10/31/2017 16:00:00,95.52
11/1/2017 16:00:00,95.79
11/2/2017 16:00:00,95.98
11/3/2017 16:00:00,96.43
11/6/2017 16:00:00,96.29
11/7/2017 16:00:00,95.37
11/8/2017 16:00:00,95.13
11/9/2017 16:00:00,93.75
11/10/2017 16:00:00,93.52
11/13/2017 16:00:00,93.9
11/14/2017 16:00:00,93.76
11/15/2017 16:00:00,93.26
11/16/2017 16:00:00,93.56
11/17/2017 16:00:00,93.69
11/20/2017 16:00:00,93.95
11/21/2017 16:00:00,94.41
11/22/2017 16:00:00,93.82
11/24/2017 13:00:00,93.48
11/27/2017 16:00:00,93.47
11/28/2017 16:00:00,95.28
11/29/2017 16:00:00,96.6
11/30/2017 16:00:00,97.71
12/1/2017 16:00:00,97.86
12/4/2017 16:00:00,98.59
12/5/2017 16:00:00,98.71
12/6/2017 16:00:00,98.21
12/7/2017 16:00:00,98.58
12/8/2017 16:00:00,98.55
12/11/2017 16:00:00,99
12/12/2017 16:00:00,99.37
12/13/2017 16:00:00,97.78
12/14/2017 16:00:00,97.15
12/15/2017 16:00:00,98.52
12/18/2017 16:00:00,99.68
12/19/2017 16:00:00,99.15
12/20/2017 16:00:00,98.51
12/21/2017 16:00:00,98.5
12/22/2017 16:00:00,98.74
12/26/2017 16:00:00,98.57
12/27/2017 16:00:00,99.13
12/28/2017 16:00:00,99.7
12/29/2017 16:00:00,99.31
1/2/2018 16:00:00,98.94
1/3/2018 16:00:00,99.55
1/4/2018 16:00:00,100.85
1/5/2018 16:00:00,101.08
1/8/2018 16:00:00,100.15
1/9/2018 16:00:00,100.52
1/10/2018 16:00:00,101.22
1/11/2018 16:00:00,100.73
1/12/2018 16:00:00,100.97
1/16/2018 16:00:00,100.34
1/17/2018 16:00:00,100.76
1/18/2018 16:00:00,99.86
1/19/2018 16:00:00,98.03
1/22/2018 16:00:00,98.32
1/23/2018 16:00:00,97.98
1/24/2018 16:00:00,99.3
1/25/2018 16:00:00,99.69
1/26/2018 16:00:00,99.63
1/29/2018 16:00:00,99.41
1/30/2018 16:00:00,98.71
1/31/2018 16:00:00,99.4
2/1/2018 16:00:00,100
2/2/2018 16:00:00,96.68
2/5/2018 16:00:00,92.01
2/6/2018 16:00:00,94.18
2/7/2018 16:00:00,93.61
2/8/2018 16:00:00,88.34
2/9/2018 16:00:00,91.72
2/12/2018 16:00:00,94.7
2/13/2018 16:00:00,94.56
2/14/2018 16:00:00,96.23
2/15/2018 16:00:00,96.56
2/16/2018 16:00:00,96.79
2/20/2018 16:00:00,97.19
2/21/2018 16:00:00,97.5
2/22/2018 16:00:00,97.35
2/23/2018 16:00:00,98.8
2/26/2018 16:00:00,101.64
2/27/2018 16:00:00,99.58
2/28/2018 16:00:00,97.51
3/1/2018 16:00:00,95.14
3/2/2018 16:00:00,95.6
3/5/2018 16:00:00,96.66
3/6/2018 16:00:00,96.07
3/7/2018 16:00:00,95.64
3/8/2018 16:00:00,96.59
3/9/2018 16:00:00,99.05
3/12/2018 16:00:00,97.67
3/13/2018 16:00:00,95.37
3/14/2018 16:00:00,94.53
3/15/2018 16:00:00,94.39
3/16/2018 16:00:00,95.61
3/19/2018 16:00:00,94.84
3/20/2018 16:00:00,94.95
3/21/2018 16:00:00,94.74
3/22/2018 16:00:00,91.41
3/23/2018 16:00:00,90.45
3/26/2018 16:00:00,92.62
3/27/2018 16:00:00,91.42
3/28/2018 16:00:00,92.21
3/29/2018 16:00:00,93.28
4/2/2018 16:00:00,91
4/3/2018 16:00:00,92.74
4/4/2018 16:00:00,93.58
4/5/2018 16:00:00,94.2
4/6/2018 16:00:00,91.91
4/9/2018 16:00:00,92.14
4/10/2018 16:00:00,93
4/11/2018 16:00:00,91.6
4/12/2018 16:00:00,93.35
4/13/2018 16:00:00,93.03
4/16/2018 16:00:00,93.6
4/17/2018 16:00:00,93.86
4/18/2018 16:00:00,95.15
4/19/2018 16:00:00,102.37
4/20/2018 16:00:00,100.79
4/23/2018 16:00:00,100.61
4/24/2018 16:00:00,100.44
4/25/2018 16:00:00,98.78
4/26/2018 16:00:00,100.23
4/27/2018 16:00:00,99.61
4/30/2018 16:00:00,98.75
5/1/2018 16:00:00,98.58
5/2/2018 16:00:00,97.63
5/3/2018 16:00:00,97.14
5/4/2018 16:00:00,98.35
5/7/2018 16:00:00,98.58
5/8/2018 16:00:00,99.74
5/9/2018 16:00:00,100.5
5/10/2018 16:00:00,101.38
5/11/2018 16:00:00,101.42
5/14/2018 16:00:00,101.29
5/15/2018 16:00:00,100.74
5/16/2018 16:00:00,100.59
5/17/2018 16:00:00,101.22
5/18/2018 16:00:00,100.99
5/21/2018 16:00:00,102.04
5/22/2018 16:00:00,102.7
5/23/2018 16:00:00,101.93
5/24/2018 16:00:00,102.01
5/25/2018 16:00:00,101.1
5/29/2018 16:00:00,97.72
5/30/2018 16:00:00,98.99
5/31/2018 16:00:00,98.3
6/1/2018 16:00:00,98.25
6/4/2018 16:00:00,99.45
6/5/2018 16:00:00,99.31
6/6/2018 16:00:00,100.97
6/7/2018 16:00:00,101.48
6/8/2018 16:00:00,101
6/11/2018 16:00:00,101.2
6/12/2018 16:00:00,100.73
6/13/2018 16:00:00,100.02
6/14/2018 16:00:00,99.76
6/15/2018 16:00:00,98.52
6/18/2018 16:00:00,98.47
6/19/2018 16:00:00,97.14
6/20/2018 16:00:00,96.42
6/21/2018 16:00:00,96.63
6/22/2018 16:00:00,97.23
6/25/2018 16:00:00,98.54
6/26/2018 16:00:00,98.21
6/27/2018 16:00:00,96.96
6/28/2018 16:00:00,96.97
6/29/2018 16:00:00,98
7/2/2018 16:00:00,99
7/3/2018 13:00:00,97.84
7/5/2018 16:00:00,98.53
7/6/2018 16:00:00,98.52
7/9/2018 16:00:00,99.91
7/10/2018 16:00:00,99.91
7/11/2018 16:00:00,100.3
7/12/2018 16:00:00,101.15
7/13/2018 16:00:00,100.5
7/16/2018 16:00:00,100.69
7/17/2018 16:00:00,101.15
7/18/2018 16:00:00,102.98
7/19/2018 16:00:00,100.17
7/20/2018 16:00:00,100.15
7/23/2018 16:00:00,101.22
7/24/2018 16:00:00,101.71
7/25/2018 16:00:00,102.63
7/26/2018 16:00:00,102.5
7/27/2018 16:00:00,103.85
7/30/2018 16:00:00,100.85
7/31/2018 16:00:00,99.52
8/1/2018 16:00:00,99.45
8/2/2018 16:00:00,99.73
8/3/2018 16:00:00,100.79
8/6/2018 16:00:00,100.92
8/7/2018 16:00:00,101.97
8/8/2018 16:00:00,102.78
8/9/2018 16:00:00,102.99
8/10/2018 16:00:00,101.58
8/13/2018 16:00:00,101.81
8/14/2018 16:00:00,102.18
8/15/2018 16:00:00,101.51
8/16/2018 16:00:00,102.65
8/17/2018 16:00:00,103.03
8/20/2018 16:00:00,103.83
8/21/2018 16:00:00,104.81
8/22/2018 16:00:00,105.83
8/23/2018 16:00:00,105.37
8/24/2018 16:00:00,105.76
8/27/2018 16:00:00,107.05
8/28/2018 16:00:00,107.28
8/29/2018 16:00:00,106.71
8/30/2018 16:00:00,106.23
8/31/2018 16:00:00,105.98
9/4/2018 16:00:00,107.01
9/5/2018 16:00:00,105.68
9/6/2018 16:00:00,105.4
9/7/2018 16:00:00,106.08
9/10/2018 16:00:00,107.29
9/11/2018 16:00:00,108.31
9/12/2018 16:00:00,107.88
9/13/2018 16:00:00,108.66
9/14/2018 16:00:00,109.56
9/17/2018 16:00:00,109.2
9/18/2018 16:00:00,109.64
9/19/2018 16:00:00,110.1
9/20/2018 16:00:00,111.11
9/21/2018 16:00:00,110.9
9/24/2018 16:00:00,109.85
9/25/2018 16:00:00,109.87
9/26/2018 16:00:00,108.01
9/27/2018 16:00:00,107.85
9/28/2018 16:00:00,106.49
10/1/2018 16:00:00,107.9
10/2/2018 16:00:00,108.39
10/3/2018 16:00:00,108.45
10/4/2018 16:00:00,107.74
10/5/2018 16:00:00,107.23
10/8/2018 16:00:00,106.99
